Languages:5
Vous avez raison, Red. Nous nous sommes dÇjÖ rencontrÇs. Mais, vous Çtiez beaucoup plus jeune. Cela remonte Ö presque 10 ans. <9.0>Notre rencontre a ÇtÇ träs bräve et dans le plus grand secret.<6.0> <2.0>Qu'est-ce que vous voulez dire par lÖ ?<1.5> <2.0>Je vous ai sauvÇ de la mort aux mains du GÇnÇral Popov.<6.5> <1.5>Pourquoi aurait-il voulu se dÇbarrasser d'un enfant ?<4.8> <2.5>Vous allez comprendre. J'ai beaucoup de choses Ö vous raconter et màme si cela vous paraåt vraiment incroyable, je peux vous assurer que je vous dis la vÇritÇ.<12.5> <1.5>D'accord, Sergei. Dites ce que vous savez.<4.0> <2.0>Faites-moi confiance, Red. Acceptez simplement ce que je vais dire. Voyez-vous, le Tsar de Russie est un imposteur. En fait, c'est un lieutenant de l'armÇe russe appelÇ Oleg.<14.0> Il fait partie d'un plan ÇlaborÇ par Popov.<6.0> <2.0>Tout cela est träs intÇressant, mais qu'est-ce que áa a Ö voir avec moi ?<4.0> <2.0>Vous aurez peut-àtre du mal Ö le croire, Red, mais le Tsar Pierre est votre päre. \
Vous àtes son fils lÇgitime et l'hÇritier du trìne de Russie.<12.0> <2.0>Ecoutez, je suis dÇsolÇ, mais vous devez me prendre pour quelqu'un d'autre. Je ne sais vraiment pas de quoi vous parlez.<6.5> <2.0>Laissez-moi vous expliquer. Popov est obsÇdÇ par la domination du monde. Son plan prÇvoyait d'assassiner toute la famille royale pour qu'il n'y ait aucun hÇritier au trìne de Russie.<12.0>Il a fait croire au peuple russe Ö un terrible accident survenu Ö la famille royale.<9.0>Peu de temps apräs, Popov prÇsenta le jeune Oleg au peuple russe comme le seul fils survivant du Tsar Pierre, le Prince Alexandre, et en fit le nouveau tsar.<16.0> <3.0>Je sais que cela fait beaucoup de choses Ö accepter, Red, mais il y a encore autre chose... peu apräs vous avoir sauvÇ des griffes du GÇnÇral, je me suis arrangÇ pour que le Dr. Meier du cÇläbre Institut Scientifique de Russie efface temporairement votre mÇmoire.<12.0> <1.0>Mais, pourquoi ?<2.0> <1.6>\
Nous l'avons fait pour Çviter que vous rÇvÇliez que vous àtes le vrai fils du Tsar Pierre. Si vous l'aviez fait, vous auriez ÇtÇ emprisonnÇ Ö vie ou màme exÇcutÇ.<13.0>Si cela s'Çtait produit, nous savions qu'il n'y aurait aucune chance pour que vous preniez la place de Tsar de Russie qui vous revient de droit et mettiez fin Ö cette guerre.<12.0> <2.5>Mais, le moment est venu, Red. Nous devons vous faire rencontrer le Dr. Meier une nouvelle fois, puisqu'il est le seul homme pouvant vous rendre votre mÇmoire et vous permettre de rÇaliser votre destinÇe.<16.0> <2.0>J'ai du mal Ö croire tout ceci... áa fait beaucoup de choses... la seule chose dont je sois sñr est que j'ai une mission Ö accomplir. Donc, si vous pouviez me laisser prendre les explosifs, je vais y aller.<11.0>Je rÇflÇchirai Ö tout ce que vous m'avez racontÇ plus tard.<3.0> <3.0>Bien sñr, Red. Vous saurez quand vous serez pràt Ö accepter la vÇritÇ. Trotzky, donnez-lui les explosifs... Trotzky ? Trotzky !<12.0> <2.5>\
Alors que le pràtre se retourne pour donner les explosifs Ö Red, Trotzky les prend et quitte l'Çglise en courant. Un vÇhicule dÇmarre...<11.0>
Ita: <1.0>Il Prete saluta Red appena esce dal suo nascondiglio nella Chiesa. Poi il Prete presenta Red ai suoi compagni di fiducia e gli mostra la dinamite che dovrÖ usare per far scoppiare la diga.<12.0> <1.5>Vorrei presentarti il mio fidato assistente Trotzky e il Colonnello Sergei dell'Alto Comando Russo.<9.2> <2.4>Lui ha circa 10 secondi per darmi un motivo per non ucciderlo immediatamente.<5.8> <2.2>Calmati Red. Le cose non sono come sembrano. In questo momento posso sembrarti il tuo pió grande nemico quando invece potrei essere il tuo alleato pió fidato.<11.5> <2.4>Bella storiella, Sergei.<3.0> <2.0>Ti sta dicendo la veritÖ figliolo...e se gli dai la possibilitÖ potrebbe dirti ancora molte cose.<9.0> <2.6>Red esita; vaghi ricordi del Colonnello mentre lo salva dal plotone di esecuzione di Popov riaffiorano nella sua mente.<8.6> <1.5>Mm...ho l'impressione che ci siamo giÖ visti Sergei...hai un'aria...familiare...?<6.2> <1.0>\
Hai ragione, Red, ci siamo giÖ incontrati, anche se tu eri molto pió giovane a quei tempi, sono quasi 10 anni fa.<9.0>Ci siamo incontrati molto brevemente, e il nostro incontro si svolse nella segretezza pió assoluta.<6.0> <2.0>Cosa intendete?<1.5> <2.0>Ti salvai dal Generale Popov che voleva ucciderti.<6.5> <1.5>PerchÇ avrebbe dovuto essere interessato ad uccidere poco pió di un bambino?<4.8> <2.5>Tutto ti sarÖ chiaro. Ho molte cose da dirti, e anche se queste cose all'inizio possono sembrarti incredibili, posso assicurarti che ti sto dicendo la veritÖ.<12.5> <1.5>Va bene Sergei, sentiamo quello che avete da dire.<4.0> <2.0>Fidati di me Red, e cerca di capire quello che ho da dirti. Vedi, l'attuale Zar di Russia ä un impostore, un falso. L'Impostore ä realmente un Luogotenente dell'Esercito Russo chiamato Oleg.<14.0>E questa ä solo una parte dell'elaborato piano di Popov.<6.0> <2.0>‘ tutto molto interessante, ma io cosa c'entro in tutto questo?<4.0> <2.0>\
Red, forse non ci crederai, ma lo Zar Pietro era tuo padre, tu sei il suo vero figlio e l'erede al trono di Russia.<12.0> <2.0>Sentite, mi dispiace, ma dovete avermi scambiato per qualcun altro. Non ho la pió pallida idea di cosa state parlando.<6.5> <2.0>Lasciami spiegare. Popov era determinato a dominare il mondo. Il suo piano era di uccidere l'intera famiglia Reale affinchÇ non potessero esserci eredi viventi al trono di Russia.<12.0>Coprç l'omicidio dicendo al popolo Russo che un terribile incidente era accaduto alla famiglia Reale.<9.0>Poco dopo, Popov presentï astutamente il giovane Oleg al popolo Russo come figlio sopravvissuto dello Zar Pietro, il Principe Alessandro, e lo fece incoronare nuovo Zar.<16.0> <3.0>Red, capisco tu abbia difficoltÖ a capire tutto questo, ma c'ä dell'altro...poco dopo averti salvato dalle grinfie del Generale, ho fatto sç che il Dottor Meier del famoso Istituto Scientifico Russo cancellasse la tua memoria temporaneamente.<12.0> <1.0>PerchÇ?<2.0> <1.6>\
L'abbiamo fatto per evitare che tu rivelassi che eri il vero figlio dello Zar Pietro. Se l'avessi fatto saresti stato imprigionato a vita o addirittura giustiziato. <13.0>In tal caso, non avresti mai avuto la possibilitÖ di occupare un giorno il posto che ti spetta di diritto come Zar di Russia e porre fine alla guerra.<12.0> <2.5>Ma ora quel momento ä arrivato, Red. Dobbiamo organizzarti un nuovo incontro con il Dottor Meier visto che lui ä il solo uomo che puï ristabilire la tua memoria e permetterti di realizzare il tuo destino.<16.0> <2.0>Non sono molto convinto...ä una storia troppo complessa...l'unica cosa di cui sono sicuro ä che devo completare la mia missione, quindi se mi date gli esplosivi io me ne andrei.<11.0>Penserï a quello che mi avete detto pió tardi.<3.0> <3.0>Certamente Red. Sta a te decidere il momento giusto per accettare la veritÖ. Trozky, dagli gli esplosivi...Trozky? Trozky!<12.0> <2.5>\
Mentre il Prete si gira per dare le cariche di esplosivo a Red, Trozky le ruba e corre via dalla Chiesa. Si sente il suono di una macchina blindata che parte...<11.0>
Spa: <1.0>El cura saluda a Red cuando Çste sale de su escondrijo en la iglesia. DespuÇs, el cura le presenta a sus amigos y le muestra la dinamita que debe utilizar para volar la presa.<12.0> <1.5>Te presento a mi asistente, Trotzky, y al coronel Sergei del alto mando ruso.<9.2> <2.4>Tiene unos diez segundos para darme una raz¢n para que no acabe con Çl ahora mismo.<5.8> <2.2>Tranquilo, Red. Las cosas no son lo que parecen. En este momento parezco tu mayor enemigo, pero en realidad, podr°a ser tu mejor aliado.<11.5> <2.4>Una raz¢n cre°ble, Sergei...<3.0> <2.0>Te est† diciendo la verdad, hijo m°o... Y tiene mucho m†s que decir, si le das la oportunidad de hacerlo.<9.0> <2.6>Red duda, retazos de recuerdos del coronel salv†ndole de los verdugos de Popov pasan por su mente.<8.6> <1.5>Hum... Tengo la impresi¢n de que nos hemos visto antes, Sergei... Su rostro me parece familiar...<6.2> <1.0>\
Est† en lo cierto, Red, nos hemos visto antes. Aunque usted era mucho m†s joven entonces... hace casi diez a§os.<9.0> Nuestro encuentro fue breve, y en el m†s estricto secreto...<6.0> <2.0>®QuÇ quiere decir?<1.5> <2.0>Tuve que rescatarle de una muerte segura a manos del general Popov.<6.5> <1.5>®Y por quÇ hubiese querido el general acabar con la vida de un ni§o?<4.8> <2.5>Todo se aclarar† a su tiempo. Tengo muchas cosas que contarle, y aunque le parezcan incre°bles en principio, puedo asegurarle que se trata de la m†s absoluta verdad.<12.5> <1.5>Bien, Sergei. Oigamos lo que tenga que decir.<4.0> <2.0>Conf°e en m°, Red. Escuche sin prejuicios lo que tengo que decirle: El zar de Rusia es un impostor, un falsario. En realidad, se trata de un teniente del ejÇrcito ruso llamado Oleg.<14.0>Y no es m†s que una pieza del complejo plan de Popov...<6.0> <2.0>Todo esto es muy interesante... ®Pero quÇ tiene que ver conmigo?<4.0> <2.0>\
Puede que le cueste creerlo, Red, pero es usted el hijo del zar Pedro; su autÇntico hijo, y heredero del trono de Rusia.<12.0> <2.0>Mire, lo siento, pero debe haberme confundido con otro. No tengo ni la menor idea de quÇ me est† hablando.<6.5> <2.0>DÇjeme que le explique: Popov estaba obsesionado con dominar el mundo. Su plan era asesinar a toda la familia real, para que no quedase vivo ning£n heredero al trono de Rusia...<9.0>Enmascar¢ el asesinato haciÇndolo pasar por un terrible accidente<12.0>Y poco despuÇs, present¢ al pueblo al joven Oleg, diciendo que era el pr°ncipe Alejandro, el £nico hijo vivo del zar Pedro, e hizo que le coronaran como el nuevo zar.<16.0> <3.0>Red, sÇ que debe ser muy duro para usted aceptar todo esto, pero a£n hay m†s... Poco despuÇs de rescatarle de las garras del general, consegu° que el Dr. Meier, del famoso Instituto Cient°fico Ruso, aceptara borrar temporalmente su memoria...<12.0> <1.0>Pero, ®por quÇ?<2.0> <1.6>\
Lo hicimos para evitar que usted se diese a conocer como el autÇntico hijo del zar Pedro. De haberlo hecho, le habr°an encerrado para el resto de su vida, o le habr°an ejecutado.<13.0>De haber sucedido eso, no hubiera habido ninguna oportunidad de que usted volviese a ocupar el puesto que le pertenece, y pusiese fin a la guerra.<12.0> <2.5>Pero, por fortuna, ese momento ya ha llegado, Red. Debemos concertar una nueva cita con el Dr. Meier; Çl es el £nico hombre capaz de devolverle la memoria, para que pueda usted cumplir con su destino.<16.0> <2.0>Sencillamente, no estoy muy convencido... Es demasiado... De lo £nico que estoy seguro es de que debo cumplir con mi misi¢n, as° que si me dan los explosivos, me pondrÇ en camino.<11.0>Ya pensarÇ m†s adelante en lo que me han dicho.<3.0> <3.0>Por supuesto, Red. T£ mismo sabr†s cu†ndo estar†s dispuesto a aceptar la verdad. Trotzky, dale los explosivos... ®Trotzky? ≠Trotzky!<12.0> <2.5>\
Cuando el cura se vuelve para entregar los explosivos a Red, Trotzky se los arrebata y sale corriendo de la iglesia. Se oye el sonido del motor de un coche blindado arrancando...<11.0>
Ger: <1.0>Der Priester begrÅ·t Red, als er aus seinem Versteck in der Kirche tritt. Der Priester stellt Red dann seinen treuen GefÑhrten vor und zeigt ihm das Dynamit, mit dem er den Damm sprengen mu·.<12.0> <1.5>Lassen Sie mich Ihnen meinen treuen Assistenten Trotzkij sowie Oberst Sergej vom russischen Oberkommando vorstellen.<9.2> <2.4>Er hat circa 10 Sekunden, um mir einen Grund zu nennen, warum ich ihn nicht auf der Stelle tîten sollte.<5.8> <2.2>Ganz ruhig, Red. Die Dinge sind nicht immer so, wie sie scheinen. Sie halten mich fÅr Ihren Ñrgsten Feind, dabei bin ich vielleicht Ihr treuester VerbÅndeter.<11.5> <2.4>Sehr wahrscheinlich, Sergej.<3.0> <2.0>Er spricht die Wahrheit, mein Sohn... und er hat noch viel mehr zu sagen, wenn Sie ihn nur lassen.<9.0> <2.6>Red zîgert - vage Erinnerungen daran, wie der Oberst ihn vor Popows Henkern bewahrt hat, schie·en ihm durch den Kopf.<8.6> <1.5>Hmm... irgendwie habe ich den Eindruck, da· wir uns schon mal begegnet sind, Sergej.. Sie scheinen.. vertraut?\
<6.2> <1.0>Sie haben recht, Red, wir sind uns allerdings schon einmal begegnet, aber damals waren Sie viel jÅnger - es ist fast 10 Jahre her.<9.0>Wir sahen uns nur kurz, und unser Treffen war streng geheim.<6.0> <2.0>Was meinen Sie damit?<1.5> <2.0>Ich mu·te Sie vor dem sicheren Tod durch die Hand von General Popow retten.<6.5> <1.5>Was fÅr ein Interesse hÑtte er daran haben sollen, ein Kind umzubringen?<4.8> <2.5>Es wird sich alles aufklÑren. Ich habe Ihnen vieles zu sagen, und wenn es sich zunÑchst auch unglaublich anhîren mag, kann ich Ihnen versichern, da· ich die Wahrheit sage.<12.5> <1.5>Okay, Sergej, raus damit, was immer Sie zu sagen haben.<4.0> <2.0>Vertrauen Sie mir, Red - seien Sie offen fÅr das, was ich zu sagen habe. Der gegenwÑrtige Zar Ru·lands ist ein Hochstapler - ein Schwindler. In Wirklichkeit ist er ein Leutnant der russischen Armee namens Oleg.<14.0>Er ist nur ein Teil von Popows ausgefeiltem Plan.<6.0> <2.0>Ist ja sehr interessant, aber was hat das mit mir zu tun?<4.0> <2.0>\
Sie werden es vielleicht nicht glauben, Red, aber Zar Peter war Ihr Vater. Sie sind sein wirklicher Sohn und der russische Thronfolger.<12.0> <2.0>Okay, tut mir leid, aber Sie mÅssen mich verwechselt haben. Ich hab wirklich keine Ahnung, wovon Sie hier reden.<6.5> <2.0>Lassen Sie mich erklÑren. Popow war auf die Weltherrschaft aus. Sein Plan war es, die gesamte Zarenfamilie zu ermorden, damit es keine russischen Thronerben mehr geben konnte.<12.0>Er vertuschte den Mord, indem er dem russischen Volk von einem schrecklichen Unfall erzÑhlte, dem die Zarenfamilie zum Opfer gefallen sei.<9.0>Kurz darauf prÑsentierte der gerissene Popow dem russischen Volk den jungen Oleg als einzigen Åberlebenden Sohn von Zar Peter, Prinz Alexander, und lie· ihn zum neuen Zaren krînen.<16.0> <3.0>\
Ich wei·, da· Sie das alles nur schwer aufnehmen kînnen, Red, aber es geht noch weiter...<7.0>Kurz nachdem ich Sie aus den FÑngen des Generals gerettet hatte, lie· ich durch Dr. Meier vom russischen Wissenschaftsinstitut Ihr GedÑchtnis vorÅbergehend lîschen.<12.0> <1.0>Aber warum?<2.0> <1.6>Damit Sie sich nicht als wahrer Sohn von Zar Peter verraten konnten. Wenn Sie Anspruch auf den Zarentitel erhoben hÑtten, wÑren Sie lebenslÑnglich eingesperrt oder gar hingerichtet worden.<13.0>Wir wu·ten, da· damit jede Chance verloren ginge, Sie eines Tages als rechtmÑ·igen Zaren Ru·lands auf dem Thron zu sehen und ein Ende des Krieges herbeizufÅhren.<12.0> <2.5>Doch jetzt ist die Zeit reif, Red. Wir mÅssen Sie erneut mit Dr. Meier zusammenbringen, da er der Einzige ist, der Ihr GedÑchtnis wiederherstellen kann, so da· Sie Ihre Bestimmung erfÅllen kînnen.<16.0> <2.0>\
Ich wei· nicht recht, was ich damit anfangen soll... es ist alles ein bi·chen viel... ich wei· nur, da· ich meinen Einsatz beenden mu·. Wenn Sie mir also den Sprengstoff geben kînnten, dann gehe ich jetzt.<11.0>öber all das, was Sie mir gerade erzÑhlt haben, kÅmmere ich mich spÑter.<3.0> <3.0>Gewi·, Red. Sie werden es spÅren, wenn Sie soweit sind, die Wahrheit anzunehmen. Trotzkij, den Sprengstoff... Trotzkij? Trotzkij!<12.0> <2.5>Als sich der Priester umdreht, um Red den Sprengstoff zu geben, stiehlt Trotzkij ihn und rennt aus der Kirche. Das GerÑusch eines startenden Panzerfahrzeugs ist zu hîren...<11.0>
Filename:       M7C2
Eng: Red and Dr. Meier are standing on the deck of one of the allied ships.  The Doctor tells Red about his background and other things...<10.0> <2.0>Doctor, I keep having strange flashbacks and seeing things in dreams that I can't quite understand.<6.0>By chance, I recently learned from an old acquaintance of yours, Colonel Sergei, that you are the only man who can help me make sense of what I keep experiencing...is this true?<10.5> <2.0>Red, there are still many things you must know.  It sounds as if my old friend Sergei has revealed many unbelievable things to you, but there are more to come.<11.0>This might come as a shock to you but these flashbacks are memories that are hidden deep inside your subconscious mind.<8.0>I am truly sorry that it had to be this way but it was the only way we could think of to make sure you would not give yourself away.<10.0> <2.0>Give myself away...captured?  What is all this about?<5.0> <1.5>I will tell you the whole story.  You see Red, your father Tsar Peter was\
 betrayed by one of his closest friends, General Popov.<9.0>On perhaps the darkest night in the history of our country, agents sent by Popov executed the Tsar and his family...or so they thought.<12.5>Colonel Sergei overheard the General's plans and managed to rescue two children from the doomed family - you were one of those children, Alexander, and the other was your sister.<14.0> <3.5>Visions of the Tsar's family being murdered and Sergei taking a young child away to safety flash through Red's mind.  The evil Popov stands smiling in the background...<11.0> <3.5>So I really am Alexander...Sergei and the Priest were telling the truth...but they didn't tell me that I have...a sister?<9.0> <2.5>Yes, yes...Anastasia is her name and to my knowledge she is still in Russia.<6.5>As I was saying...with the help of hypnosis I was able to temporarily remove the memories of your former life and replace them with that of a farm boy who grew up in the countryside of England.<14.0> <1.5>My God, this has all come as\
 such a great shock...so much to take in...but I feel that you are telling the truth.  Doctor, I must know who I really am - can you restore my memory?<12.0> <3.0>That is why we have met, Alexander!  It is time for you to know your true heritage and take your rightful place as Tsar of a new and glorious Russian Empire!<14.0>Sit back and relax...look into my eyes...you feel sleepy...so sleepy...<10.0> <3.0>Red sees himself as a child sitting, in front of the palace playing with his toys.  Suddenly, a dark shadow looms over him.  He looks up to see the evil face of General Popov looking down at him...<14.0>
Fre: Red et le Dr. Meier sont sur le pont d'un des navires de guerre alliÇs. Le Docteur parle des origines de Red et de diffÇrentes choses...<10.0> <2.0>\
Docteur, j'ai des espäces de flash-backs et je vois des choses en ràve que je ne comprends pas.<6.0>\
Par hasard, j'ai appris grÉce Ö une vieille connaissance Ö vous, le Colonel Sergei, que vous àtes la seule personne pouvant m'aider Ö comprendre ce qui m'arrive... est-ce vrai ?<10.5> <2.0>\
Red, vous ne savez pas encore tout. Il semble que mon vieil ami Sergei vous ait rÇvÇlÇ des tas de choses incroyables. Et, ce n'est pas fini.<11.0>\
Cela vous surprendra peut-àtre, mais vos flash-backs sont des souvenirs enfouis au plus profond de votre subconscient.<8.0>\
Je suis vraiment dÇsolÇ qu'on ait dñ en passer par lÖ, mais c'Çtait le seul moyen pour vous empàcher de rÇvÇler qui vous Çtiez.<10.0> <2.0>\
RÇvÇler qui je suis... capturÇ ? Qu'est-ce que áa veut dire ?<5.0> <1.5>\
Je vais vous raconter toute l'histoire. Voyez-vous Red, votre päre le Tsar Pierre a ÇtÇ trahi par l'un de ses amis les plus proches, le GÇnÇral Popov.<9.0>\
Au cours de ce qui sera peut-àtre la nuit la plus sombre de toute l'histoire de notre pays, des agents envoyÇs par Popov exÇcutärent le Tsar et sa famille... ou c'est ce qu'ils ont cru.<12.5>\
Le Colonel Sergei a surpris les plans du GÇnÇral et rÇussi Ö sauver deux enfants de la famille condamnÇe. Vous àtes l'un des enfants, Alexandre et l'autre, c'est votre sour.<14.0> <3.5>\
Des visions de la famille du Tsar en train d'àtre assassinÇe et Sergei mettant le jeune garáon Ö l'abri traversent l'esprit de Red. Le diabolique Popov est lÖ, souriant...<11.0> <3.5>\
Alors, je suis vraiment Alexandre... Sergei et le Pràtre disaient la vÇritÇ... mais ils ne m'avaient pas dit que j'avais... une sour ?<9.0> <2.5>\
Si, si... elle s'appelle Anastasia. Autant que je sache, elle est toujours en Russie.<6.5>\
Comme je le disais... par l'hypnose j'Çtais en mesure de retirer temporairement les souvenirs de votre vie passÇe et de les remplacer par ceux d'un fils de fermier qui a grandi dans la campagne anglaise.<14.0> <1.5>\
Mon dieu ! Tout cela est un tel choc... beaucoup de choses Ö accepter... mais j'ai le sentiment que vous dites la vÇritÇ. Docteur, je dois savoir qui je suis vraiment. Pouvez-vous me rendre la mÇmoire ?<12.0> <3.0>\
C'est pour cela que nous nous rencontrons, Alexandre ! Il est temps pour vous de connaåtre votre destinÇe et de prendre la place qui vous revient en tant que Tsar du nouvel empire de Russie !<14.0>\
Asseyez-vous et dÇtendez-vous... fixez mes yeux... vous avez sommeil... tellement sommeil...<10.0> <3.0>\
Red se voit enfant, assis devant le palais en train de s'amuser avec ses jouets. Soudain, un ombre noire le surplombe. Il läve la tàte vers le visage diabolique du GÇnÇral Popov qui le regarde de toute sa hauteur...<14.0>
Ita: Red e il Dottor Meier si trovano sul ponte di una delle navi alleate. Il Dottore racconta a Red la sua storia e altre cose...<10.0> <2.0>\
Dottore, continuo ad avere strani ricordi e sogno delle cose che non riesco a capire.<6.0>\
Per caso recentemente ho incontrato un vostro vecchio conoscente, il Colonnello Sergei, e ho saputo che voi siete l'unico che puï aiutarmi a capire quello che mi sta capitando...ä vero?<10.5> <2.0>\
Red, ci sono ancora molte cose che devi sapere. Sembra che il mio vecchio amico Sergei ti abbia rivelato molte cose incredibili, ma c'ä dell'altro.<11.0>\
Questo puï essere un colpo per te ma questi sono dei ricordi nascosti nel fondo del tuo subconscio.<8.0>\
Mi spiace che sia andata cosç ma era l'unico modo che conoscevamo per impedirti di rivelare la tua identitÖ.<10.0> <2.0>\
Rivelare la mia identitÖ? Cosa significa tutto questo?<5.0> <1.5>\
Ti racconterï tutta la storia. Vedi Red, tuo padre lo Zar Pietro fu tradito da uno dei suoi amici pió fidati, il Generale Popov.<9.0>\
In quella che forse ä stata la notte pió buia nella storia del nostro paese, degli agenti mandati da Popov giustiziarono lo Zar e la sua famiglia...o almeno cosç credettero.<12.5>\
Il Colonnello Sergei venne a conoscenza dei piani del Generale e riuscç a salvare due bambini dalla famiglia condannata, tu eri uno di quei bambini, Alessandro, e l'altra era tua sorella.<14.0> <3.5>\
Visioni della famiglia dello Zar che viene uccisa e di Sergei che porta in salvo un bambino piccolo tornano alla mente di Red. Il diabolico Popov sullo sfondo che sorride...<11.0> <3.5>\
Quindi sono veramente Alessandro...Sergei e il Prete stavano dicendo la veritÖ...ma loro non mi hanno detto che ho...una sorella?<9.0> <2.5>\
Sç, sç...il suo nome ä Anastasia e per quanto ne so ä ancora in Russia.<6.5>\
Come stavo dicendo...con l'aiuto dell'ipnosi fui temporaneamente capace di rimuovere i ricordi della tua vita precedente e sostituirli con quelli di un ragazzo di campagna cresciuto in Inghilterra.<14.0> <1.5>\
Mio Dio, tutto questo ä un vero colpo per me...tutte queste storie...ma credo diciate la veritÖ. Dottore devo sapere chi sono veramente, potete ripristinare la mia memoria?<12.0> <3.0>\
Alessandro, questa ä la ragione per cui ci siamo incontrati! ‘ tempo che tu conosca le tue vere origini e che prenda il posto che ti spetta come Zar di un nuovo e glorioso Impero Russo!<14.0>\
Siediti e rilassati...Guardami negli occhi...hai sonno...tanto sonno...<10.0> <3.0>\
Red si vede da bambino seduto di fronte al palazzo che gioca con dei giocattoli. All'improvviso un'ombra scura cala su di lui. Lui guarda in alto e vede il viso diabolico del Generale Popov che lo osserva...<14.0>
Spa: Red y el Dr. Meier est†n en la cubierta de uno de los destructores aliados. El doctor le est† contando a Red detalles de su pasado, y otras cosas...<10.0> <2.0>\
Doctor, sigo teniendo recuerdos extra§os, y viendo en sue§os cosas que no puedo comprender totalmente.<6.0>\
Por casualidad, me enterÇ hace poco, por boca de un conocido suyo, el coronel Sergei, de que usted es el £nico hombre que puede ayudarme a comprender lo que me est† pasando... ®Es eso cierto?<10.5> <2.0>\
Red, a£n hay muchas cosas que no sabe. Parece que mi viejo amigo Sergei le ha hecho revelaciones que le resultan incre°bles... Pero a£n hay mucho m†s.<11.0>\
Esas im†genes que le invaden de vez en cuando, esos "recuerdos extra§os", que usted dice, son en realidad sus recuerdos verdaderos, escondidos en un lugar profundo de su subconsciente; yo mismo hice que fuese as°.<8.0>\
Siento much°simo haberme visto obligado a ello, pero era la £nica manera de evitar que se traicionase a s° mismo.<10.0> <2.0>\
®Traicionarme a m° mismo? ®De quÇ est† hablando?<5.0> <1.5>\
EmpezarÇ por el principio, Red; su padre, el zar Pedro, fue traicionado por uno de sus amigos m†s °ntimos, el general Popov.<9.0>\
En la noche m†s negra de nuestra historia reciente, los agentes del general Popov asesinaron al zar y a toda su familia... Al menos, es lo que ellos creyeron...<12.5>\
El coronel Sergei se enter¢ de los planes del general, y logr¢ rescatar a dos hijos de la familia. Usted es uno de ellos, Alejandro. El otro, era su hermana.<14.0> <3.5>\
La mente de Red se ve invadida por im†genes del asesinato de la familia del zar, y de Sergei escapando con un ni§o en los brazos. Entre las sombras, relampaguea la sonrisa malvada de Popov...<11.0> <3.5>\
De modo que, en realidad, yo soy Alejandro... Sergei y el cura dec°an la verdad... ≠Pero no me dijeron... que tengo una hermana!<9.0> <2.5>\
S°, s°. Tiene una hermana. Se llama Anastasia y, que yo sepa, sigue aqu°, en Rusia...<6.5>\
Como le estaba diciendo, con la ayuda de la hipnosis, logrÇ eliminar temporalmente los recuerdos de su vida anterior, y reemplazarlos con los del hijo de un granjero educado en el campo, en Inglaterra.<14.0> <1.5>\
≠Dios m°o! ≠Todo esto es tan chocante! Tengo tantas cosas que asimilar... Pero tengo la impresi¢n de que me est† diciendo la verdad. Doctor, necesito saber quiÇn soy. ®Puede devolverme la memoria?<12.0> <3.0>\
≠Por eso nos hemos reunido, Alejandro! Ha llegado la hora de que conozca su verdadero pasado, y de que tome el puesto que le corresponde, ≠como zar de un nuevo y glorioso imperio ruso!<14.0>\
SiÇntese y rel†jese... M°reme a los ojos... Siente sue§o... Mucho sue§o...<10.0> <3.0>\
Red se ve a si mismo de ni§o, sentado frente al palacio, jugando con sus juguetes.<6.0> De pronto, una sombra oscura se cierne sobre Çl; el ni§o levanta la vista y ve el malvado rostro del general Popov que le contempla.<8.0>
Ger: Red und Dr. Meier stehen an Deck eines der alliierten Kampfschiffe. Der Doktor klÑrt Red Åber seine Geschichte und andere Fragen auf...<10.0> <2.0>\
Doktor, ich durchlebe immer wieder seltsame Szenen und sehe Dinge im Traum, die ich nicht ganz verstehe.<6.0>\
Durch Zufall erfuhr ich kÅrzlich von einem alten Bekannten von Ihnen, Oberst Sergej, da· Sie der Einzige sind, der mir helfen kann, diese wiederkehrenden Erlebnisse einzuordnen... Ist das wahr?<10.5> <2.0>\
Red, es gibt vieles, was Sie noch nicht wissen. Es hîrt sich so an, als hÑtte mein alter Freund Sergej Ihnen viele unglaubliche Dinge erîffnet, aber das war noch lÑngst nicht alles.<11.0>\
Ich hoffe, Sie sind nicht zu schockiert: Diese Szenen sind Erinnerungen, die tief in Ihrem Unterbewu·tsein verborgen liegen.<8.0>\
Es tut mir wirklich leid, da· das nîtig war, aber nur so konnten wir sichergehen, da· Sie sich nicht verraten wÅrden.<10.0> <2.0>\
Mich verraten... Erinnerungen? Wovon sprechen Sie?<5.0> <1.5>\
Ich erzÑhle Ihnen jetzt die ganze Geschichte. Sie mÅssen wissen, Red, da· Ihr Vater, Zar Peter, von einem seiner engsten Freunde, General Popow, betrogen wurde.<9.0>\
In der vielleicht schwÑrzesten Nacht der Geschichte unseres Landes richteten Agenten Popows den Zaren und seine ganze Familie hin... das dachten sie jedenfalls.<12.5>\
Oberst Sergej hatte jedoch bei der Planung mitgehîrt und konnte zwei Kinder der verlorenen Familie retten: Eins davon waren Sie, Alexander, und das andere Ihre Schwester.<14.0> <3.5>\
Bilder von der Ermordung der Zarenfamilie und von Sergej, der ein kleines Kind in Sicherheit bringt, schie·en Red durch den Kopf. Der finstere Popow steht lÑchelnd im Hintergrund...<11.0> <3.5>\
Also bin ich wirklich Alexander... Sergej und der Priester haben die Wahrheit gesagt... aber sie haben mir nichts davon erzÑhlt, da· ich... eine Schwester habe?<9.0> <2.5>\
